unified_id,year,month,revenue
AIR563278471016665000,2023,5,724
AIR563278471016665000,2023,4,390
AIR563278471016665000,2023,3,0
AIR563366197721742000,2023,12,10205
AIR563366197721742000,2023,11,490
AIR563366197721742000,2023,10,4515
AIR563366197721742000,2023,9,3640
AIR563366197721742000,2023,8,1745
AIR563366197721742000,2023,7,1470
AIR563669315876938000,2023,12,1875
AIR563669315876938000,2023,11,900
AIR563669315876938000,2023,10,1335
AIR563669315876938000,2023,9,720
AIR563669315876938000,2023,8,2050
AIR563669315876938000,2023,7,1875
AIR563669315876938000,2023,6,1305
AIR563669315876938000,2023,5,580
AIR563669315876938000,2023,4,5800
AIR563669315876938000,2023,3,812
AIR563671907574035000,2023,12,13881
AIR563671907574035000,2023,11,3885
AIR563671907574035000,2023,10,604
AIR563671907574035000,2023,9,1212
AIR563671907574035000,2023,8,4518
AIR563671907574035000,2023,7,4636
AIR563671907574035000,2023,6,458
AIR563671907574035000,2023,5,1560
AIR563671907574035000,2023,4,215
AIR563716926374035000,2023,12,15846
AIR563716926374035000,2023,11,3433
AIR563716926374035000,2023,10,0
AIR563716926374035000,2023,9,1250
AIR563716926374035000,2023,8,1550
AIR563716926374035000,2023,7,1995
AIR563716926374035000,2023,6,955
AIR563716926374035000,2023,5,1001
AIR563716926374035000,2023,4,835
AIR563716926374035000,2023,3,0
AIR563773431572116000,2023,11,3444
AIR563773431572116000,2023,10,3787
AIR563773431572116000,2023,9,3851
AIR563773431572116000,2023,8,2736
AIR563773431572116000,2023,7,553
AIR563844913639118000,2023,12,8427
AIR563844913639118000,2023,11,1909
AIR563844913639118000,2023,10,3585
AIR563844913639118000,2023,9,4734
AIR563844913639118000,2023,8,2884
AIR563844913639118000,2023,7,2262
AIR563844913639118000,2023,6,0
AIR563844913639118000,2023,5,0
AIR563844913639118000,2023,4,0
AIR563844913639118000,2023,3,0
AIR563932995018362000,2023,12,8082
AIR563932995018362000,2023,11,1995
AIR563932995018362000,2023,10,1031
AIR563932995018362000,2023,9,0
AIR563932995018362000,2023,8,1364
AIR563932995018362000,2023,7,0
AIR563932995018362000,2023,6,0
AIR563932995018362000,2023,5,2296
AIR563932995018362000,2023,4,0
AIR563932995018362000,2023,3,0
AIR564106112320358000,2023,12,4952
AIR564106112320358000,2023,11,2411
AIR564106112320358000,2023,10,2898
AIR564106112320358000,2023,9,2144
AIR564106112320358000,2023,8,1806
AIR564106112320358000,2023,7,1900
AIR564106112320358000,2023,6,2286
AIR564106112320358000,2023,5,3167
AIR564106112320358000,2023,4,3100
AIR564389315193989000,2023,7,0
AIR564389315193989000,2023,6,0
AIR564389315193989000,2023,5,0
AIR564389315193989000,2023,4,0
AIR564389315193989000,2023,3,0
AIR564428130402056000,2023,12,0
AIR564428130402056000,2023,11,0
AIR564428130402056000,2023,10,0
AIR564428130402056000,2023,9,0
AIR564428130402056000,2023,8,0
AIR564428130402056000,2023,7,0
AIR564428130402056000,2023,6,400
AIR564428130402056000,2023,5,0
AIR564428130402056000,2023,4,0
AIR564428130402056000,2023,3,0
AIR564586669501542000,2023,12,3300
AIR564586669501542000,2023,11,1050
AIR564586669501542000,2023,10,2100
AIR564586669501542000,2023,9,2100
AIR564586669501542000,2023,8,1400
AIR564586669501542000,2023,7,2900
AIR564586669501542000,2023,6,2300
AIR564586669501542000,2023,5,875
AIR564586669501542000,2023,4,1200
AIR564586669501542000,2023,3,0
AIR564630385388088000,2023,12,3452
AIR564630385388088000,2023,11,1836
AIR564630385388088000,2023,10,990
AIR564630385388088000,2023,9,1800
AIR564630385388088000,2023,8,2925
AIR564630385388088000,2023,7,4275
AIR564630385388088000,2023,6,2925
AIR564630385388088000,2023,5,2475
AIR564630385388088000,2023,4,2025
AIR564635554089132000,2023,12,11848
AIR564635554089132000,2023,11,4590
AIR564635554089132000,2023,10,0
AIR564635554089132000,2023,9,2632
AIR564635554089132000,2023,8,2024
AIR564635554089132000,2023,7,690
AIR564635554089132000,2023,6,1494
AIR564635554089132000,2023,5,850
AIR564635554089132000,2023,4,0
AIR564709464931344000,2023,12,11895
AIR564709464931344000,2023,11,4977
AIR564709464931344000,2023,10,0
AIR564709464931344000,2023,9,1846
AIR564709464931344000,2023,8,2218
AIR564709464931344000,2023,7,5099
AIR564709464931344000,2023,6,3362
AIR564709464931344000,2023,5,2634
AIR564709464931344000,2023,4,1846
AIR564709464931344000,2023,3,0
AIR564738203646713000,2023,12,11070
AIR564738203646713000,2023,11,0
AIR564738203646713000,2023,10,4200
AIR564738203646713000,2023,9,10375
AIR564738203646713000,2023,8,11276
AIR564738203646713000,2023,7,14662
AIR564738203646713000,2023,6,9995
AIR564738203646713000,2023,5,1497
AIR564755103491549000,2023,12,3860
AIR564755103491549000,2023,11,4018
AIR564755103491549000,2023,10,1720
AIR564755103491549000,2023,9,0
AIR564755103491549000,2023,8,0
AIR564755103491549000,2023,7,0
AIR564755103491549000,2023,6,0
AIR564755103491549000,2023,5,0
AIR564755103491549000,2023,4,0
AIR564755103491549000,2023,3,0
AIR564929093896624000,2023,12,11082
AIR564929093896624000,2023,11,800
AIR564929093896624000,2023,10,0
AIR564929093896624000,2023,9,1261
AIR564929093896624000,2023,8,1777
AIR564929093896624000,2023,7,574
AIR564929093896624000,2023,6,802
AIR564929093896624000,2023,5,430
AIR564929093896624000,2023,4,986
AIR564929093896624000,2023,3,402
AIR565097816055248000,2023,12,9670
AIR565097816055248000,2023,11,2048
AIR565097816055248000,2023,10,1656
AIR565097816055248000,2023,9,420
AIR565097816055248000,2023,8,1266
AIR565097816055248000,2023,7,1131
AIR565097816055248000,2023,6,462
AIR565097816055248000,2023,5,924
AIR565097816055248000,2023,4,0
AIR565097816055248000,2023,3,0
AIR565143196858712000,2023,12,0
AIR565143196858712000,2023,11,0
AIR565143196858712000,2023,10,0
AIR565143196858712000,2023,9,0
AIR565143196858712000,2023,8,0
AIR565143196858712000,2023,7,0
AIR565143196858712000,2023,6,0
AIR565143196858712000,2023,5,0
AIR565143196858712000,2023,4,0
AIR565143196858712000,2023,3,0
AIR565243569256425000,2023,12,14246
AIR565243569256425000,2023,11,2806
AIR565243569256425000,2023,10,3256
AIR565243569256425000,2023,9,2453
AIR565243569256425000,2023,8,4700
AIR565243569256425000,2023,7,2866
AIR565243569256425000,2023,6,2692
AIR565243569256425000,2023,5,2128
AIR565243569256425000,2023,4,410
AIR565243569256425000,2023,3,0
AIR565274317370097000,2023,12,0
AIR565274317370097000,2023,11,0
AIR565274317370097000,2023,10,0
AIR565274317370097000,2023,9,0
AIR565274317370097000,2023,8,0
AIR565274317370097000,2023,7,14703
AIR565274317370097000,2023,6,5977
AIR565274317370097000,2023,5,2870
AIR565274317370097000,2023,4,239
AIR565274397687576000,2023,12,6438
AIR565274397687576000,2023,11,1334
AIR565274397687576000,2023,10,928
AIR565274397687576000,2023,9,1130
AIR565274397687576000,2023,8,1272
AIR565274397687576000,2023,7,2074
AIR565274397687576000,2023,6,2065
AIR565274397687576000,2023,5,668
AIR565274397687576000,2023,4,1010
AIR565274425196802000,2023,12,20896
AIR565274425196802000,2023,11,6633
AIR565274425196802000,2023,10,5740
AIR565274425196802000,2023,9,5351
AIR565274425196802000,2023,8,3096
AIR565274425196802000,2023,7,3362
AIR565274425196802000,2023,6,2552
AIR565274425196802000,2023,5,486
AIR565274425196802000,2023,4,925
AIR565274425196802000,2023,3,0
AIR565308027472302000,2023,12,2088
AIR565308027472302000,2023,11,1853
AIR565308027472302000,2023,10,976
AIR565308027472302000,2023,9,573
AIR565308027472302000,2023,8,463
AIR565308027472302000,2023,7,322
AIR565308027472302000,2023,6,479
AIR565308027472302000,2023,5,1377
AIR565367674023563000,2023,12,2074
AIR565367674023563000,2023,11,3440
AIR565367674023563000,2023,10,1770
AIR565367674023563000,2023,9,649
AIR565367674023563000,2023,8,0
AIR565367674023563000,2023,7,0
AIR565367674023563000,2023,6,0
AIR565367674023563000,2023,5,4777
AIR565367674023563000,2023,4,4200
AIR565367674023563000,2023,3,0
AIR565539995227897000,2023,12,1910
AIR565539995227897000,2023,11,1825
AIR565539995227897000,2023,10,2937
AIR565539995227897000,2023,9,700
AIR565539995227897000,2023,8,3755
AIR565539995227897000,2023,7,2660
AIR565539995227897000,2023,6,2517
AIR565539995227897000,2023,5,1903
AIR565539995227897000,2023,4,3050
AIR565539995227897000,2023,3,0
AIR565656571163631000,2023,12,8771
AIR565656571163631000,2023,11,5826
AIR565656571163631000,2023,10,3044
AIR565656571163631000,2023,9,2143
AIR565656571163631000,2023,8,2889
AIR565656571163631000,2023,7,7238
AIR565656571163631000,2023,6,5985
AIR565656571163631000,2023,5,4126
AIR565656571163631000,2023,4,229
AIR565656571163631000,2023,3,0
AIR566155021413474000,2023,6,0
AIR566155021413474000,2023,5,0
AIR566834625323231000,2023,12,4107
AIR566834625323231000,2023,11,6447
AIR566834625323231000,2023,10,5855
AIR566834625323231000,2023,9,1950
AIR566834625323231000,2023,8,3510
AIR566834625323231000,2023,7,3750
AIR566834625323231000,2023,6,3017
AIR566834625323231000,2023,5,2215
AIR566834625323231000,2023,4,3237
AIR566853327105652000,2023,12,12444
AIR566853327105652000,2023,11,15368
AIR566853327105652000,2023,10,15972
AIR566853327105652000,2023,9,8462
AIR566853327105652000,2023,8,8486
AIR566853327105652000,2023,7,13076
AIR566853327105652000,2023,6,10000
AIR566853327105652000,2023,5,0
AIR5670566,2020,2,0
AIR5670566,2020,1,0
AIR567308879528473000,2023,12,0
AIR567308879528473000,2023,11,0
AIR567308879528473000,2023,10,0
AIR567308879528473000,2023,9,0
AIR567308879528473000,2023,8,0
AIR567308879528473000,2023,7,0
AIR567308879528473000,2023,6,0
AIR567308879528473000,2023,5,0
AIR567308879528473000,2023,4,1998
AIR567453785397570000,2023,12,2522
AIR567453785397570000,2023,11,3527
AIR567453785397570000,2023,10,2135
AIR567453785397570000,2023,9,2522
AIR567453785397570000,2023,8,3662
AIR567453785397570000,2023,7,3447
AIR567468527048997000,2023,12,5086
AIR567468527048997000,2023,11,3725
AIR567468527048997000,2023,10,2481
AIR567468527048997000,2023,9,2048
AIR567468527048997000,2023,8,908
AIR567468527048997000,2023,7,2153
AIR567468527048997000,2023,6,1193
AIR567468527048997000,2023,5,3070
AIR567468527048997000,2023,4,3640
AIR567492490614776000,2023,10,9151
AIR567492490614776000,2023,9,8516
AIR567492490614776000,2023,8,7309
AIR567492490614776000,2023,7,3401
AIR567492490614776000,2023,6,1955
AIR567492490614776000,2023,5,3198
AIR567492490614776000,2023,4,867
AIR567513746952407000,2023,12,11207
AIR567513746952407000,2023,11,11534
AIR567513746952407000,2023,10,13407
AIR567513746952407000,2023,9,5967
AIR567513746952407000,2023,8,6707
AIR567513746952407000,2023,7,8462
AIR567513746952407000,2023,6,7605
AIR567513746952407000,2023,5,8291
AIR567513746952407000,2023,4,2752
AIR567570246364967000,2023,12,6684
AIR567570246364967000,2023,11,4030
AIR567570246364967000,2023,10,3175
AIR567570246364967000,2023,9,2637
AIR567570246364967000,2023,8,3760
AIR567570246364967000,2023,7,2961
AIR567570246364967000,2023,6,2107
AIR567570246364967000,2023,5,3090
AIR567570246364967000,2023,4,3859
AIR567584202105738000,2023,12,11782
AIR567584202105738000,2023,11,4284
AIR567584202105738000,2023,10,1075
AIR567584202105738000,2023,9,6946
AIR567584202105738000,2023,8,3595
AIR567584202105738000,2023,7,0
AIR567648406960959000,2023,12,5500
AIR567648406960959000,2023,11,0
AIR567648406960959000,2023,10,0
AIR567648406960959000,2023,9,0
AIR567648406960959000,2023,8,0
AIR567648406960959000,2023,7,0
AIR567648406960959000,2023,6,0
AIR567648406960959000,2023,5,0
AIR567648406960959000,2023,4,0
AIR567648406960959000,2023,3,0
AIR567828819572298000,2023,12,14158
AIR567828819572298000,2023,11,4367
AIR567828819572298000,2023,10,2338
AIR567828819572298000,2023,9,2225
AIR567828819572298000,2023,8,1589
AIR567828819572298000,2023,7,1978
AIR567828819572298000,2023,6,240
AIR567828819572298000,2023,5,568
AIR567828819572298000,2023,4,0
AIR567828819572298000,2023,3,0
AIR568013788937859000,2023,12,0
AIR568013788937859000,2023,11,0
AIR568013788937859000,2023,10,0
AIR568013788937859000,2023,9,0
AIR568013788937859000,2023,8,0
AIR568013788937859000,2023,7,0
AIR568013788937859000,2023,6,0
AIR568013788937859000,2023,5,0
AIR568013788937859000,2023,4,0
AIR568013788937859000,2023,3,0
AIR568210539431971000,2023,12,6057
AIR568210539431971000,2023,11,2460
AIR568210539431971000,2023,10,2398
AIR568210539431971000,2023,9,2013
AIR568210539431971000,2023,8,1963
AIR568210539431971000,2023,7,3565
AIR568210539431971000,2023,6,3850
AIR568210539431971000,2023,5,5003
AIR568210539431971000,2023,4,1532
AIR568210539431971000,2023,3,0
AIR568364864437395000,2023,12,654
AIR568364864437395000,2023,11,843
AIR568364864437395000,2023,10,269
AIR568364864437395000,2023,9,1076
AIR568364864437395000,2023,8,0
AIR568364864437395000,2023,7,538
AIR568364864437395000,2023,6,0
AIR568364864437395000,2023,5,450
AIR568364864437395000,2023,4,0
AIR568364864437395000,2023,3,0
AIR5683952,2021,6,0
AIR5683952,2021,5,0
AIR5683952,2021,4,0
AIR5683952,2021,3,0
AIR5683952,2021,2,0
AIR5683952,2021,1,0
AIR5683952,2020,12,0
AIR5683952,2020,11,0
AIR5683952,2020,10,0
AIR5683952,2020,9,0
AIR5683952,2020,8,0
AIR5683952,2020,7,0
AIR5683952,2020,6,0
AIR5683952,2020,5,305
AIR5683952,2020,4,0
AIR5683952,2020,3,0
AIR5683952,2020,2,0
AIR5683952,2020,1,0
AIR568409832066794000,2023,12,3919
AIR568409832066794000,2023,11,4318
AIR568409832066794000,2023,10,2625
AIR568927229948485000,2023,12,0
AIR568927229948485000,2023,11,0
AIR568927229948485000,2023,10,0
AIR568927229948485000,2023,9,0
AIR568927229948485000,2023,8,0
AIR568927229948485000,2023,7,0
AIR568927229948485000,2023,6,0
AIR568927229948485000,2023,5,0
AIR568927229948485000,2023,4,0
AIR568927229948485000,2023,3,0
AIR568987016715050000,2023,12,3707
AIR568987016715050000,2023,11,1032
AIR568987016715050000,2023,10,1773
AIR568987016715050000,2023,9,1900
AIR568987016715050000,2023,8,3003
AIR568987016715050000,2023,7,2867
AIR568987016715050000,2023,6,2926
AIR569470353770960000,2023,12,0
AIR569470353770960000,2023,11,0
AIR569470353770960000,2023,10,0
AIR569470353770960000,2023,9,0
AIR569470353770960000,2023,8,0
AIR569470353770960000,2023,7,0
AIR569470353770960000,2023,6,0
AIR569470353770960000,2023,5,0
AIR569470353770960000,2023,4,0
AIR569470353770960000,2023,3,0
AIR569639447852765000,2023,12,39553
AIR569639447852765000,2023,11,35735
AIR569639447852765000,2023,10,31134
AIR569639447852765000,2023,9,32518
AIR569639447852765000,2023,8,20342
AIR569639447852765000,2023,7,17471
AIR569639447852765000,2023,6,25514
AIR569639447852765000,2023,5,4826
AIR569639447852765000,2023,4,0
AIR569639447852765000,2023,3,0
AIR569645713414353000,2023,12,3184
AIR569645713414353000,2023,11,1976
AIR569645713414353000,2023,10,0
AIR569645713414353000,2023,9,0
AIR569645713414353000,2023,8,0
AIR569645713414353000,2023,7,0
AIR569645713414353000,2023,6,0
AIR569645713414353000,2023,5,0
AIR569645713414353000,2023,4,1312
AIR569645713414353000,2023,3,0
AIR5696718,2023,12,16375
AIR5696718,2023,11,0
AIR5696718,2023,10,0
AIR5696718,2023,9,0
AIR5696718,2023,8,2170
AIR5696718,2023,7,1920
AIR5696718,2023,6,0
AIR5696718,2023,5,1650
AIR5696718,2023,4,3630
AIR5696718,2023,3,3180
AIR5696718,2023,2,13325
AIR5696718,2023,1,18420
AIR5696718,2022,12,15575
AIR5696718,2022,11,6000
AIR5696718,2022,10,7750
AIR5696718,2022,9,3695
AIR5696718,2022,8,5420
AIR5696718,2022,7,6915
AIR5696718,2022,6,5825
AIR5696718,2022,5,750
AIR5696718,2022,4,1345
AIR5696718,2022,3,16325
AIR5696718,2022,2,15695
AIR5696718,2022,1,12855
AIR5696718,2021,12,19285
AIR5696718,2021,11,12900
AIR5696718,2021,10,12670
AIR5696718,2021,9,11160
AIR5696718,2021,8,11545
AIR5696718,2021,7,11135
AIR5696718,2021,6,1475
AIR5696718,2021,5,0
AIR5696718,2021,3,1150
AIR5696718,2021,2,17812
AIR5696718,2021,1,19527
AIR5696718,2020,12,20269
AIR5696718,2020,11,13355
AIR5696718,2020,10,7524
AIR5696718,2020,9,6709
AIR5696718,2020,8,6281
AIR5696718,2020,7,8069
AIR5696718,2020,6,1889
AIR5696718,2020,5,394
AIR5696718,2020,4,949
AIR5696718,2020,3,3697
AIR5696718,2020,2,7519
AIR5696718,2020,1,12238
AIR571108620509471000,2023,12,45821
AIR571108620509471000,2023,11,13621
AIR571108620509471000,2023,10,9887
AIR571108620509471000,2023,9,5571
AIR571108620509471000,2023,8,4143
AIR571108620509471000,2023,7,8845
AIR571108620509471000,2023,6,8169
AIR571108620509471000,2023,5,9000
AIR571108620509471000,2023,4,6312
AIR571108620509471000,2023,3,0
AIR571607446702795000,2023,12,6267
AIR571607446702795000,2023,11,5758
AIR571607446702795000,2023,10,4008
AIR571607446702795000,2023,9,2546
AIR571607446702795000,2023,8,3149
AIR571607446702795000,2023,7,3622
AIR571607446702795000,2023,6,4427
AIR571607446702795000,2023,5,5179
AIR571607446702795000,2023,4,1957
AIR572001692384703000,2023,12,9351
AIR572001692384703000,2023,11,3006
AIR572001692384703000,2023,10,1939
AIR572001692384703000,2023,9,712
AIR572001692384703000,2023,8,1989
AIR572001692384703000,2023,7,2733
AIR572001692384703000,2023,6,1432
AIR572001692384703000,2023,5,493
AIR572001692384703000,2023,4,842
AIR572044458319305000,2023,12,7703
AIR572044458319305000,2023,11,5287
AIR572044458319305000,2023,10,2343
AIR572044458319305000,2023,9,2037
AIR572044458319305000,2023,8,2209
AIR572044458319305000,2023,7,2019
AIR572044458319305000,2023,6,3850
AIR572044458319305000,2023,5,2691
AIR572044458319305000,2023,4,0
AIR572044458319305000,2023,3,0
AIR572379431099066000,2023,12,11157
AIR572379431099066000,2023,11,2611
AIR572379431099066000,2023,10,1838
AIR572379431099066000,2023,9,239
AIR572379431099066000,2023,8,2940
AIR572379431099066000,2023,7,4282
AIR572379431099066000,2023,6,3013
AIR572379431099066000,2023,5,3303
AIR572379431099066000,2023,4,1104
AIR572379431099066000,2023,3,0
AIR572414829666434000,2023,12,4380
AIR572414829666434000,2023,11,6450
AIR572414829666434000,2023,10,3116
AIR572414829666434000,2023,9,891
AIR572414829666434000,2023,8,1264
AIR572414829666434000,2023,7,1786
AIR572414829666434000,2023,6,1245
AIR572414829666434000,2023,5,2489
AIR572414829666434000,2023,4,941
AIR572619499213812000,2023,12,6099
AIR572619499213812000,2023,11,8240
AIR572619499213812000,2023,10,3163
AIR572619499213812000,2023,9,2863
AIR572619499213812000,2023,8,2443
AIR572619499213812000,2023,7,4067
AIR572619499213812000,2023,6,1550
AIR572635368727295000,2023,11,0
AIR572635368727295000,2023,10,8679
AIR572635368727295000,2023,9,12570
AIR572635368727295000,2023,8,12669
AIR572635368727295000,2023,7,2906
AIR572635368727295000,2023,6,1932
AIR572635368727295000,2023,5,498
AIR572635368727295000,2023,4,0
AIR572635368727295000,2023,3,0
AIR572677209360068000,2023,12,5850
AIR572677209360068000,2023,11,0
AIR572677209360068000,2023,10,0
AIR572677209360068000,2023,9,0
AIR572677209360068000,2023,8,0
AIR572677209360068000,2023,7,0
AIR572677209360068000,2023,6,0
AIR572677209360068000,2023,5,1023
AIR572677209360068000,2023,4,1624
AIR572677209360068000,2023,3,0
AIR572740027825749000,2023,12,5495
AIR572740027825749000,2023,11,3918
AIR572740027825749000,2023,10,1324
AIR572740027825749000,2023,9,660
AIR572740027825749000,2023,8,1312
AIR572740027825749000,2023,7,3194
AIR572740027825749000,2023,6,1842
AIR572740027825749000,2023,5,1232
AIR572740027825749000,2023,4,1258
AIR572740027825749000,2023,3,0
AIR572744720885365000,2023,12,0
AIR572744720885365000,2023,11,0
AIR572744720885365000,2023,10,0
AIR572744720885365000,2023,9,0
AIR572744720885365000,2023,8,0
AIR572744720885365000,2023,7,0
AIR572744720885365000,2023,6,345
AIR572744720885365000,2023,5,0
AIR572744720885365000,2023,4,0
AIR572744720885365000,2023,3,0
AIR572991572320260000,2023,12,8077
AIR572991572320260000,2023,11,2889
AIR572991572320260000,2023,10,3065
AIR572991572320260000,2023,9,1698
AIR572991572320260000,2023,8,4314
AIR572991572320260000,2023,7,4352
AIR572991572320260000,2023,6,5650
AIR572991572320260000,2023,5,1831
AIR572991572320260000,2023,4,1650
AIR572991572320260000,2023,3,0
AIR573057472601590000,2023,12,3504
AIR573057472601590000,2023,11,3528
AIR573057472601590000,2023,10,2043
AIR573057472601590000,2023,9,1762
AIR573057472601590000,2023,8,1315
AIR573057472601590000,2023,7,2512
AIR573057472601590000,2023,6,2488
AIR573057472601590000,2023,5,2336
AIR573057472601590000,2023,4,4902
AIR573057472601590000,2023,3,0
AIR573303952839079000,2023,12,18785
AIR573303952839079000,2023,11,2685
AIR573303952839079000,2023,10,1750
AIR573303952839079000,2023,9,1185
AIR573303952839079000,2023,8,0
AIR573303952839079000,2023,7,1675
AIR573303952839079000,2023,6,1750
AIR573303952839079000,2023,5,295
AIR573303952839079000,2023,4,0
AIR573821955225730000,2023,12,14350
AIR573821955225730000,2023,11,9875
AIR573821955225730000,2023,10,1650
AIR573821955225730000,2023,9,4080
AIR573821955225730000,2023,8,6664
AIR573821955225730000,2023,7,7554
AIR573821955225730000,2023,6,1248
AIR573821955225730000,2023,5,1703
AIR573821955225730000,2023,4,0
AIR573821955225730000,2023,3,0
AIR573887417547702000,2023,12,4739
AIR573887417547702000,2023,11,4915
AIR573887417547702000,2023,10,4558
AIR573887417547702000,2023,9,3970
AIR573887417547702000,2023,8,3778
AIR573887417547702000,2023,7,4306
AIR573887417547702000,2023,6,2509
AIR573887417547702000,2023,5,4943
AIR573887417547702000,2023,4,1187
AIR573956326851067000,2023,12,8015
AIR573956326851067000,2023,11,3174
AIR573956326851067000,2023,10,5916
AIR573956326851067000,2023,9,998
AIR573956326851067000,2023,8,6176
AIR573956326851067000,2023,7,7515
AIR573956326851067000,2023,6,3681
AIR573956326851067000,2023,5,1495
AIR573956326851067000,2023,4,459
AIR573956326851067000,2023,3,0
AIR573970888732090000,2023,12,14928
AIR573970888732090000,2023,11,703
AIR573970888732090000,2023,10,896
AIR573970888732090000,2023,9,204
AIR573970888732090000,2023,8,1255
AIR573970888732090000,2023,7,791
AIR573970888732090000,2023,6,626
AIR573970888732090000,2023,5,539
AIR573970888732090000,2023,4,1393
AIR573990664183358000,2023,9,5513
AIR573990664183358000,2023,8,5576
AIR573990664183358000,2023,7,6245
AIR573990664183358000,2023,6,4264
AIR573990664183358000,2023,5,437
AIR573990664183358000,2023,4,0
AIR573990664183358000,2023,3,0
AIR573990685284000000,2023,12,8746
AIR573990685284000000,2023,11,3928
AIR573990685284000000,2023,10,1605
AIR573990685284000000,2023,9,1758
AIR573990685284000000,2023,8,2031
AIR573990685284000000,2023,7,3595
AIR573990685284000000,2023,6,870
AIR573990685284000000,2023,5,887
AIR573990685284000000,2023,4,687
AIR573990685284000000,2023,3,0
AIR574536152279213000,2023,12,8998
AIR574536152279213000,2023,11,4713
AIR574536152279213000,2023,10,4455
AIR574548156492673000,2023,12,12816
AIR574548156492673000,2023,11,3152
AIR574548156492673000,2023,10,1598
AIR574548156492673000,2023,9,3149
AIR574548156492673000,2023,8,4380
AIR574548156492673000,2023,7,8037
AIR574548156492673000,2023,6,5356
AIR574548156492673000,2023,5,1070
AIR574639134393945000,2023,12,5150
AIR574639134393945000,2023,11,5157
AIR574639134393945000,2023,10,3640
AIR574639134393945000,2023,9,2490
AIR574639134393945000,2023,8,3080
AIR574639134393945000,2023,7,2935
AIR574639134393945000,2023,6,2686
AIR574639134393945000,2023,5,3725
AIR574639134393945000,2023,4,3823
AIR574639134393945000,2023,3,399
AIR574685192447183000,2023,12,7462
AIR574685192447183000,2023,11,2954
AIR574685192447183000,2023,10,1984
AIR574685192447183000,2023,9,1328
AIR574685192447183000,2023,8,3776
AIR574685192447183000,2023,7,3934
AIR574685192447183000,2023,6,0
AIR574817344754672000,2023,12,4828
AIR574817344754672000,2023,11,3360
AIR574817344754672000,2023,10,2650
AIR574817344754672000,2023,9,720
AIR574817344754672000,2023,8,0
AIR574817344754672000,2023,7,4800
AIR574817344754672000,2023,6,720
AIR574817344754672000,2023,5,0
AIR574860661751432000,2023,12,18843
AIR574860661751432000,2023,11,4870
AIR574860661751432000,2023,10,898
AIR574860661751432000,2023,9,3250
AIR574860661751432000,2023,8,2937
AIR574860661751432000,2023,7,4980
AIR574860661751432000,2023,6,3212
AIR574860661751432000,2023,5,1764
AIR574860661751432000,2023,4,658
AIR575214630503229000,2023,12,4782
AIR575214630503229000,2023,11,8358
AIR575214630503229000,2023,10,3836
AIR575214630503229000,2023,9,2706
AIR575214630503229000,2023,8,3420
AIR575214630503229000,2023,7,2336
AIR575214630503229000,2023,6,3419
AIR575214630503229000,2023,5,3556
AIR575214630503229000,2023,4,246
AIR575214630503229000,2023,3,0
AIR575355726508344000,2023,12,0
AIR575355726508344000,2023,11,567
AIR575355726508344000,2023,10,0
AIR575355726508344000,2023,9,756
AIR575355726508344000,2023,8,1134
AIR575355726508344000,2023,7,1473
AIR575355726508344000,2023,6,2302
AIR575355726508344000,2023,5,1420
AIR575355726508344000,2023,4,606
AIR575355726508344000,2023,3,0
AIR575468858745306000,2023,12,3308
AIR575468858745306000,2023,11,1948
AIR575468858745306000,2023,10,384
AIR575487067984679000,2023,12,12251
AIR575487067984679000,2023,11,9238
AIR575487067984679000,2023,10,5871
AIR575487067984679000,2023,9,7225
AIR575487067984679000,2023,8,2460
AIR575487067984679000,2023,7,4307
AIR575487067984679000,2023,6,5086
AIR575487067984679000,2023,5,3495
AIR575487067984679000,2023,4,5219
AIR575487067984679000,2023,3,0
AIR575579595513779000,2023,12,5007
AIR575579595513779000,2023,11,1772
AIR575579595513779000,2023,10,0
AIR575579595513779000,2023,9,425
AIR575579595513779000,2023,8,1783
AIR575579595513779000,2023,7,2672
AIR575579595513779000,2023,6,2330
AIR575579595513779000,2023,5,541
AIR575579595513779000,2023,4,600
AIR575579595513779000,2023,3,0
AIR576594273523555000,2023,12,5472
AIR576594273523555000,2023,11,3984
AIR576594273523555000,2023,10,2815
AIR576594273523555000,2023,9,558
AIR576594273523555000,2023,8,0
AIR576594273523555000,2023,7,2467
AIR576594273523555000,2023,6,1052
AIR576594273523555000,2023,5,1808
AIR576594273523555000,2023,4,516
AIR576594273523555000,2023,3,0
AIR576641883466823000,2023,12,0
AIR576641883466823000,2023,11,0
AIR576641883466823000,2023,10,0
AIR576641883466823000,2023,9,0
AIR576641883466823000,2023,8,0
AIR576641883466823000,2023,7,1037
AIR576641883466823000,2023,6,2032
AIR576641883466823000,2023,5,3512
AIR576641883466823000,2023,4,3811
AIR576872870267272000,2023,12,4621
AIR576872870267272000,2023,11,4493
AIR576872870267272000,2023,10,3198
AIR576872870267272000,2023,9,1579
AIR576872870267272000,2023,8,1677
AIR576872870267272000,2023,7,2395
AIR576872870267272000,2023,6,1698
AIR576872870267272000,2023,5,3766
AIR576872870267272000,2023,4,2348
AIR576872870267272000,2023,3,0
AIR576939573146365000,2023,12,4164
AIR576939573146365000,2023,11,1613
AIR576939573146365000,2023,10,2249
AIR576939573146365000,2023,9,1029
AIR576939573146365000,2023,8,241
AIR576939573146365000,2023,7,3786
AIR576939573146365000,2023,6,1551
AIR576939573146365000,2023,5,2521
AIR576939573146365000,2023,4,1188
AIR576972972563485000,2023,12,0
AIR576972972563485000,2023,11,0
